"Series.Name","Series.Code","Country.Name","Country.Code","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","Average..Time.","missing_count"
"Population ages 75-79, female","SP.POP.7579.FE","Viet Nam","VNM",708437,701167,698892,702189,703470,702518,709709,722689,746114,793795,NA,718898,1
"Population ages 75-79, female","SP.POP.7579.FE","Yemen, Rep.","YEM",87179,89779,92267,94574,96772,99118,101417,103657,106374,108968,NA,98010.5,1
"Population ages 75-79, male","SP.POP.7579.MA","Afghanistan","AFG",55830,57717,59273,61054,63066,65371,67236,67955,68739,70220,NA,63646.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Armenia","ARM",31107,31509,30597,28096,24360,20334,17048,15522,16191,18021,NA,23278.5,1
"Population ages 75-79, male","SP.POP.7579.MA","Azerbaijan","AZE",54976,54676,52706,48480,42585,36353,31077,28446,30363,35711,NA,41537.3,1
"Population ages 75-79, male","SP.POP.7579.MA","Bahrain","BHR",2949,2913,2864,3080,3244,3428,3761,4120,4130,4213,NA,3470.2,1
"Population ages 75-79, male","SP.POP.7579.MA","Bangladesh","BGD",636795,666426,698190,732196,768982,809215,844722,875224,913003,948699,NA,789345.2,1
"Population ages 75-79, male","SP.POP.7579.MA","Bhutan","BTN",3983,4062,4136,4168,4168,4189,4221,4251,4275,4309,NA,4176.2,1
"Population ages 75-79, male","SP.POP.7579.MA","Brunei Darussalam","BRN",1301,1388,1490,1601,1701,1767,1808,1843,1894,1992,NA,1678.5,1
"Population ages 75-79, male","SP.POP.7579.MA","Cambodia","KHM",46462,48339,50317,52421,54483,56479,58582,60743,63301,66554,NA,55768.1,1
"Population ages 75-79, male","SP.POP.7579.MA","China","CHN",11638683,11774103,11988950,12181208,12343207,12627031,13015232,13510140,14205563,15052265,NA,12833638.2,1
"Population ages 75-79, male","SP.POP.7579.MA","Cyprus","CYP",12821,13339,13835,14309,14768,15221,15673,16130,16619,17174,NA,14988.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Egypt, Arab Rep.","EGY",272093,270983,270729,272282,277517,288155,300383,311525,331875,361255,NA,295679.7,1
"Population ages 75-79, male","SP.POP.7579.MA","Georgia","GEO",47829,48290,47040,43764,39053,34081,30126,27843,28087,30389,NA,37650.2,1
"Population ages 75-79, male","SP.POP.7579.MA","India","IND",5726528,5886155,6042784,6200170,6369273,6563601,6763527,6883335,7050266,7352820,NA,6483845.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Indonesia","IDN",1254115,1280425,1302576,1320871,1336115,1349774,1351217,1333904,1333175,1358378,NA,1322055,1
"Population ages 75-79, male","SP.POP.7579.MA","Iran, Islamic Rep.","IRN",419566,435395,450612,465628,481524,500107,517720,536875,565207,600556,NA,497319,1
"Population ages 75-79, male","SP.POP.7579.MA","Iraq","IRQ",74282,77255,80323,83725,87697,91867,94825,97276,100392,104355,NA,89199.7,1
"Population ages 75-79, male","SP.POP.7579.MA","Israel","ISR",73955,75436,75615,74212,72455,72827,76083,83478,95041,106557,NA,80565.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Japan","JPN",2799505,2892290,3006706,3118880,3246384,3292236,3196048,3202607,3375695,3566078,NA,3169642.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Jordan","JOR",25987,27991,29932,31111,32267,33426,34482,35433,36833,38959,NA,32642.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Kazakhstan","KAZ",90587,94600,94060,88553,78939,68000,58907,54857,58902,69895,NA,75730,1
"Population ages 75-79, male","SP.POP.7579.MA","Kuwait","KWT",6505,7384,8317,9165,10239,11438,13126,11100,8462,9392,NA,9512.8,1
"Population ages 75-79, male","SP.POP.7579.MA","Kyrgyz Republic","KGZ",28491,29888,29445,27076,23787,20595,17660,15351,15049,16814,NA,22415.6,1
"Population ages 75-79, male","SP.POP.7579.MA","Lao PDR","LAO",21725,21872,21797,21842,21998,22270,22634,23101,23747,24584,NA,22557,1
"Population ages 75-79, male","SP.POP.7579.MA","Lebanon","LBN",32462,33581,33922,34286,34759,35469,36600,38021,40533,44378,NA,36401.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Malaysia","MYS",138051,144171,149732,155005,160220,165760,172612,180864,191304,204948,NA,166266.7,1
"Population ages 75-79, male","SP.POP.7579.MA","Maldives","MDV",2040,2044,2035,2025,2022,2037,2077,2127,2147,2123,NA,2067.7,1
"Population ages 75-79, male","SP.POP.7579.MA","Mongolia","MNG",8734,9071,9370,9641,9895,10123,10161,9985,9822,9742,NA,9654.4,1
"Population ages 75-79, male","SP.POP.7579.MA","Myanmar","MMR",209205,210461,211985,214026,216934,221045,226085,231434,237587,244107,NA,222286.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Nepal","NPL",110120,114525,120337,126678,133139,139335,143877,146688,150411,156015,NA,134112.5,1
"Population ages 75-79, male","SP.POP.7579.MA","Oman","OMN",9300,9642,9984,10284,10494,10403,9939,9630,10412,11410,NA,10149.8,1
"Population ages 75-79, male","SP.POP.7579.MA","Pakistan","PAK",703078,718709,735497,754359,775608,798298,815695,828432,842510,849637,NA,782182.3,1
"Population ages 75-79, male","SP.POP.7579.MA","Philippines","PHL",226427,231428,236471,241484,246900,253730,265375,276396,293572,326288,NA,259807.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Qatar","QAT",2094,2021,2032,2137,2338,2425,2423,2163,2522,2826,NA,2298.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Timor-Leste","TLS",4633,4970,5304,5680,6109,6564,7024,7507,7897,8122,NA,6381,1
"Population ages 75-79, male","SP.POP.7579.MA","Russian Federation","RUS",1425134,1500478,1508868,1414782,1225417,1025912,869796,815139,888315,1046951,NA,1172079.2,1
"Population ages 75-79, male","SP.POP.7579.MA","Saudi Arabia","SAU",61915,64707,67524,69700,70107,70558,75150,75528,80950,86430,NA,72256.9,1
"Population ages 75-79, male","SP.POP.7579.MA","Sri Lanka","LKA",124038,127839,132919,139024,146220,154073,163126,174191,184722,194528,NA,154068,1
"Population ages 75-79, male","SP.POP.7579.MA","Syrian Arab Republic","SYR",63213,62036,62353,63366,65104,68010,71116,74451,79487,86642,NA,69577.8,1
"Population ages 75-79, male","SP.POP.7579.MA","Tajikistan","TJK",23375,23809,23915,23403,22208,20616,18835,17526,17422,18484,NA,20959.3,1
"Population ages 75-79, male","SP.POP.7579.MA","Thailand","THA",573930,592153,608831,623467,637760,653622,672855,698447,731567,772659,NA,656529.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Turkiye","TUR",485365,483271,485076,491322,502633,523185,547354,572061,598729,626122,NA,531511.8,1
"Population ages 75-79, male","SP.POP.7579.MA","Turkmenistan","TKM",16422,16113,15228,13717,11716,9612,7828,6650,6854,8411,NA,11255.1,1
"Population ages 75-79, male","SP.POP.7579.MA","United Arab Emirates","ARE",8285,9196,8546,8281,8599,9257,9255,9434,10500,12308,NA,9366.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Uzbekistan","UZB",116027,116666,116207,114755,112838,111386,109460,107849,108528,111765,NA,112548.1,1
"Population ages 75-79, male","SP.POP.7579.MA","Viet Nam","VNM",414077,407564,403578,402637,401352,401082,409294,423828,445287,476746,NA,418544.5,1
"Population ages 75-79, male","SP.POP.7579.MA","Yemen, Rep.","YEM",63466,65510,67440,69239,70899,72632,73998,75125,76850,78654,NA,71381.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Afghanistan","AFG",47551,49677,51632,53997,56566,59100,60988,61459,62400,65171,NA,56854.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Armenia","ARM",51125,52133,54018,56476,58938,61073,61425,59149,56234,52867,NA,56343.8,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Azerbaijan","AZE",63038,67204,72809,78700,84449,88806,89982,87934,85185,81782,NA,79988.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Bahrain","BHR",3289,3406,3431,3545,3628,3768,3856,4017,4259,4636,NA,3783.5,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Bangladesh","BGD",543098,588993,636534,685755,736472,788604,835988,879395,935747,1004294,NA,763488,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Bhutan","BTN",3842,4139,4454,4573,4491,4425,4386,4369,4387,4440,NA,4350.6,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Brunei Darussalam","BRN",1433,1522,1613,1710,1815,1936,2081,2206,2238,2259,NA,1881.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Cambodia","KHM",53850,57902,61765,65502,69209,72996,76778,79901,83213,87091,NA,70820.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","China","CHN",15833860,16524219,17193764,17804277,18373347,18898610,19453664,20037771,20609359,21143382,NA,18587225.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Cyprus","CYP",19111,19940,20796,21658,22503,23328,24366,25570,26419,27091,NA,23078.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Egypt, Arab Rep.","EGY",339512,345218,350049,354791,358708,361284,356765,339515,330263,338332,NA,347443.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Georgia","GEO",81130,83901,87388,91477,96149,100708,104161,103844,101576,98745,NA,94907.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","India","IND",6192488,6486958,6796720,7123008,7454804,7774154,8034244,8120841,8249470,8545252,NA,7477793.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Indonesia","IDN",1369764,1437586,1506522,1576286,1646006,1714747,1764468,1779680,1812347,1877945,NA,1648535.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Iran, Islamic Rep.","IRN",427565,450135,473276,497306,521430,544402,548477,546052,562629,588400,NA,515967.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Iraq","IRQ",91882,95123,98395,101829,105658,109734,112562,115106,119879,125908,NA,107607.6,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Israel","ISR",142904,145856,149407,154381,160071,164511,167525,169472,170383,171266,NA,159577.6,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Japan","JPN",6253722,6472809,6694534,6886571,7028175,7182763,7409794,7660586,7867011,8057108,NA,7151307.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Jordan","JOR",22480,24597,27047,29196,31558,33998,36173,37664,39324,41744,NA,32378.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Kazakhstan","KAZ",163694,166344,174203,186287,200316,213866,223125,222247,218626,214034,NA,198274.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Kuwait","KWT",4838,5413,5926,6328,6847,7521,8251,8590,8843,9413,NA,7197,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Kyrgyz Republic","KGZ",31945,32397,33655,35313,36672,37325,36850,35467,34049,32254,NA,34592.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Lao PDR","LAO",31617,31579,29535,28039,26955,26230,25848,25631,25675,26014,NA,27712.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Lebanon","LBN",51551,55356,57972,60519,62946,65159,66875,67408,68100,69763,NA,62564.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Malaysia","MYS",155675,161968,168694,176206,184572,193686,203313,210113,216485,227149,NA,189786.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Maldives","MDV",1221,1334,1468,1599,1716,1813,1874,1886,1927,2031,NA,1686.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Mongolia","MNG",11964,12680,13500,14398,15344,16339,16893,16668,16521,16811,NA,15111.8,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Myanmar","MMR",247397,252451,257092,261516,265651,269397,272978,274521,276576,281561,NA,265914,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Nepal","NPL",106195,109361,112646,116095,119602,123132,127321,131301,136071,142482,NA,122420.6,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Oman","OMN",9581,10459,11092,11482,11791,11655,10746,9717,11169,13190,NA,11088.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Pakistan","PAK",531043,552399,574198,596672,620042,644518,665947,682565,706796,740603,NA,631478.3,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Philippines","PHL",350395,365457,380699,396883,413363,429106,443776,439518,435104,449186,NA,410348.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Qatar","QAT",1658,1544,1556,1669,1697,1699,1852,1688,1797,1881,NA,1704.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Timor-Leste","TLS",3142,3387,3646,3906,4183,4500,4892,5312,5708,6104,NA,4478,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Russian Federation","RUS",3270157,3291105,3388441,3575073,3815574,4044627,4188451,4193130,4113619,3967093,NA,3784727,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Saudi Arabia","SAU",50949,52513,54243,56552,58554,60368,64557,64999,69419,73028,NA,60518.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Sri Lanka","LKA",186048,194266,202427,210159,217831,224980,232882,242340,251727,262689,NA,222534.9,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Syrian Arab Republic","SYR",75207,76261,77341,78805,80563,82462,84042,85373,87426,90020,NA,81750,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Tajikistan","TJK",27284,28147,29008,29870,30746,31582,31626,30874,30156,29288,NA,29858.1,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Thailand","THA",850499,908437,969040,1031394,1094684,1160824,1228848,1291640,1341741,1386250,NA,1126335.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Turkiye","TUR",750609,767965,785422,803873,825548,860380,898828,929696,954743,980276,NA,855734,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Turkmenistan","TKM",26128,26838,27771,28912,30129,31222,31856,31921,31559,30756,NA,29709.2,1
"Population ages 80 and above, female","SP.POP.80UP.FE","United Arab Emirates","ARE",4891,5427,5815,5804,6154,6466,6589,7303,8477,9681,NA,6660.7,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Uzbekistan","UZB",168536,176875,185979,195860,205417,212930,216576,217362,218982,216623,NA,201514,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Viet Nam","VNM",981466,1007574,1028847,1045105,1057263,1067405,1083835,1094305,1099538,1107447,NA,1057278.5,1
"Population ages 80 and above, female","SP.POP.80UP.FE","Yemen, Rep.","YEM",65761,68131,70507,73034,75575,78080,80031,81041,82363,84874,NA,75939.7,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Afghanistan","AFG",33282,34636,35849,37244,38717,40223,40988,40751,41192,42889,NA,38577.1,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Armenia","ARM",23771,24258,25100,26086,26990,27727,27541,25993,24071,22046,NA,25358.3,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Azerbaijan","AZE",34465,36479,38825,41214,43334,44726,44562,42615,41055,39293,NA,40656.8,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Bahrain","BHR",3110,3077,2997,3191,3322,3429,3562,3838,4071,4436,NA,3503.3,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Bangladesh","BGD",420864,448528,479084,513392,551648,593632,631202,665346,710345,766154,NA,578019.5,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Bhutan","BTN",3656,3952,4272,4371,4245,4131,4031,3959,3919,3900,NA,4043.6,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Brunei Darussalam","BRN",1200,1244,1292,1348,1417,1505,1617,1702,1722,1744,NA,1479.1,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Cambodia","KHM",30949,33122,35156,37124,39080,41073,42970,44582,46407,48482,NA,39894.5,1
"Population ages 80 and above, male","SP.POP.80UP.MA","China","CHN",10117191,10576742,11023801,11430244,11817620,12180656,12530700,12919286,13265182,13480058,NA,11934148,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Cyprus","CYP",13069,13541,14050,14563,15128,15749,16358,16955,17436,17939,NA,15478.8,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Egypt, Arab Rep.","EGY",187211,190452,193057,195543,197500,198673,193833,181230,175305,180056,NA,189286,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Georgia","GEO",35509,35881,36403,36972,37681,38310,38365,36991,34829,32475,NA,36341.6,1
"Population ages 80 and above, male","SP.POP.80UP.MA","India","IND",4719051,4924474,5141328,5371992,5610832,5848977,6022397,6046656,6145776,6410901,NA,5624238.4,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Indonesia","IDN",843776,876125,909519,943205,976164,1008059,1020454,1004227,1006753,1036600,NA,962488.2,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Iran, Islamic Rep.","IRN",294227,311639,330019,349567,369635,389294,393615,391272,405709,430461,NA,366543.8,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Iraq","IRQ",48268,50126,51949,53874,56171,58737,59601,60505,63738,67488,NA,57045.7,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Israel","ISR",93053,95238,98255,102111,106117,109726,112158,113608,114418,115509,NA,106019.3,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Japan","JPN",3366297,3528114,3694245,3839404,3952565,4083462,4272282,4478566,4645952,4793479,NA,4065436.6,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Jordan","JOR",15741,17339,19168,20765,22472,24194,25565,26380,27440,29078,NA,22814.2,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Kazakhstan","KAZ",56943,58253,61620,66524,71791,76348,77763,74487,71100,68596,NA,68342.5,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Kuwait","KWT",5217,5898,6763,7795,9000,10223,10467,8593,7383,7858,NA,7919.7,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Kyrgyz Republic","KGZ",18490,19485,20555,21358,21760,21797,20981,19641,18620,17485,NA,20017.2,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Lao PDR","LAO",24217,24380,22525,21128,20071,19298,18533,17947,17808,17845,NA,20375.2,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Lebanon","LBN",29724,31710,32944,34092,35138,36042,36551,35907,35473,36119,NA,34370,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Malaysia","MYS",118198,123589,129263,135578,142631,150273,158288,164635,170637,179168,NA,147226,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Maldives","MDV",1874,1950,1993,2024,2040,2044,2030,1989,1995,2076,NA,2001.5,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Mongolia","MNG",5779,6171,6659,7219,7822,8425,8732,8631,8590,8734,NA,7676.2,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Myanmar","MMR",143858,146873,149535,151981,154173,156163,157501,157986,159437,162383,NA,153989,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Nepal","NPL",71562,74274,77092,80034,83023,86052,89175,92336,96491,101618,NA,85165.7,1
"Population ages 80 and above, male","SP.POP.80UP.MA","Oman","OMN",8553,8960,9324,9608,9782,9579,8804,8031,8914,10237,NA,9179.2,1
